driver_name,nationality,year,grid,position,points,laps,milliseconds,fastestLapSpeed,statusId,finished,podium
Nico Rosberg,German,2014,4.0,2.0,18.0,54,5626400.0,195.45,1,1,1
Fernando Alonso,Spanish,2014,5.0,3.0,15.0,54,5631942.0,192.235,1,1,1
Daniel Ricciardo,Australian,2014,2.0,4.0,12.0,54,5635474.0,193.387,1,1,0
Sebastian Vettel,German,2014,3.0,5.0,10.0,54,5656116.0,192.07,1,1,0
Nico Hülkenberg,German,2014,8.0,6.0,8.0,54,5662633.0,191.218,1,1,0
Valtteri Bottas,Finnish,2014,7.0,7.0,6.0,54,5664035.0,191.151,1,1,0
Kimi Räikkönen,Finnish,2014,11.0,8.0,4.0,54,5684673.0,191.824,1,1,0
Sergio Pérez,Mexican,2014,16.0,9.0,2.0,54,5690985.0,191.959,1,1,0
Daniil Kvyat,Russian,2014,13.0,10.0,1.0,53,,189.899,11,0,0
Jenson Button,British,2014,12.0,11.0,0.0,53,,189.829,11,0,0
Jean-Éric Vergne,French,2014,9.0,12.0,0.0,53,,190.712,11,0,0
Kevin Magnussen,Danish,2014,15.0,13.0,0.0,53,,191.075,11,0,0
Pastor Maldonado,Venezuelan,2014,22.0,14.0,0.0,53,,190.396,11,0,0
Felipe Massa,Brazilian,2014,6.0,15.0,0.0,53,,191.676,11,0,0
Esteban Gutiérrez,Mexican,2014,17.0,16.0,0.0,53,,191.904,11,0,0
Jules Bianchi,French,2014,19.0,17.0,0.0,53,,187.203,11,0,0
Kamui Kobayashi,Japanese,2014,18.0,18.0,0.0,53,,189.924,11,0,0
Max Chilton,British,2014,21.0,19.0,0.0,52,,190.751,12,0,0
Marcus Ericsson,Swedish,2014,20.0,20.0,0.0,52,,189.38,12,0,0
Lewis Hamilton,British,2014,1.0,1.0,25.0,66,6065155.0,187.275,1,1,1
Nico Rosberg,German,2014,2.0,2.0,18.0,66,6065791.0,187.794,1,1,1
Daniel Ricciardo,Australian,2014,3.0,3.0,15.0,66,6114169.0,186.175,1,1,1
Sebastian Vettel,German,2014,15.0,4.0,12.0,66,6141857.0,188.465,1,1,0
Valtteri Bottas,Finnish,2014,4.0,5.0,10.0,66,6144448.0,185.326,1,1,0
Fernando Alonso,Spanish,2014,7.0,6.0,8.0,66,6152898.0,186.411,1,1,0
Kimi Räikkönen,Finnish,2014,6.0,7.0,6.0,65,,185.007,11,0,0
Romain Grosjean,French,2014,5.0,8.0,4.0,65,,184.016,11,0,0
Sergio Pérez,Mexican,2014,11.0,9.0,2.0,65,,184.648,11,0,0
Nico Hülkenberg,German,2014,10.0,10.0,1.0,65,,183.325,11,0,0
Jenson Button,British,2014,8.0,11.0,0.0,65,,185.042,11,0,0
Kevin Magnussen,Danish,2014,14.0,12.0,0.0,65,,185.544,11,0,0
Felipe Massa,Brazilian,2014,9.0,13.0,0.0,65,,185.236,11,0,0
Daniil Kvyat,Russian,2014,12.0,14.0,0.0,65,,185.645,11,0,0
Pastor Maldonado,Venezuelan,2014,22.0,15.0,0.0,65,,183.679,11,0,0
Esteban Gutiérrez,Mexican,2014,13.0,16.0,0.0,65,,184.832,11,0,0
Adrian Sutil,German,2014,16.0,17.0,0.0,65,,183.201,11,0,0
Jules Bianchi,French,2014,18.0,18.0,0.0,64,,182.58,12,0,0
Max Chilton,British,2014,17.0,19.0,0.0,64,,182.614,12,0,0
Marcus Ericsson,Swedish,2014,19.0,20.0,0.0,64,,179.517,12,0,0
Nico Rosberg,German,2014,1.0,1.0,25.0,78,6567661.0,151.388,1,1,1
Lewis Hamilton,British,2014,2.0,2.0,18.0,78,6576871.0,151.51,1,1,1
Daniel Ricciardo,Australian,2014,3.0,3.0,15.0,78,6577275.0,151.718,1,1,1
Fernando Alonso,Spanish,2014,5.0,4.0,12.0,78,6600113.0,150.814,1,1,0
Nico Hülkenberg,German,2014,11.0,5.0,10.0,77,,148.872,11,0,0
Jenson Button,British,2014,12.0,6.0,8.0,77,,148.358,11,0,0
Felipe Massa,Brazilian,2014,16.0,7.0,6.0,77,,149.712,11,0,0
Romain Grosjean,French,2014,14.0,8.0,4.0,77,,148.482,11,0,0
Jules Bianchi,French,2014,21.0,9.0,2.0,77,,147.98,11,0,0
Kevin Magnussen,Danish,2014,8.0,10.0,1.0,77,,149.075,11,0,0
Marcus Ericsson,Swedish,2014,22.0,11.0,0.0,77,,148.607,11,0,0
Kimi Räikkönen,Finnish,2014,6.0,12.0,0.0,77,,153.212,11,0,0
Kamui Kobayashi,Japanese,2014,20.0,13.0,0.0,75,,145.878,12,0,0
Max Chilton,British,2014,19.0,14.0,0.0,75,,149.22,13,0,0
Daniel Ricciardo,Australian,2014,6.0,1.0,25.0,70,5952830.0,199.638,1,1,1
Nico Rosberg,German,2014,1.0,2.0,18.0,70,5957066.0,199.028,1,1,1
Sebastian Vettel,German,2014,3.0,3.0,15.0,70,5958077.0,198.299,1,1,1
Jenson Button,British,2014,9.0,4.0,12.0,70,5964585.0,199.337,1,1,0
Nico Hülkenberg,German,2014,11.0,5.0,10.0,70,5965673.0,198.89,1,1,0
Fernando Alonso,Spanish,2014,7.0,6.0,8.0,70,5967699.0,199.704,1,1,0
Valtteri Bottas,Finnish,2014,4.0,7.0,6.0,70,5976408.0,197.924,1,1,0
Jean-Éric Vergne,French,2014,8.0,8.0,4.0,70,5980856.0,197.73,1,1,0
Kevin Magnussen,Danish,2014,12.0,9.0,2.0,70,5982084.0,199.185,1,1,0
Kimi Räikkönen,Finnish,2014,10.0,10.0,1.0,70,6006508.0,199.921,1,1,0
Sergio Pérez,Mexican,2014,13.0,11.0,0.0,69,,197.501,4,0,0
Felipe Massa,Brazilian,2014,5.0,12.0,0.0,69,,199.984,4,0,0
Adrian Sutil,German,2014,16.0,13.0,0.0,69,,195.692,11,0,0
Esteban Gutiérrez,Mexican,2014,22.0,14.0,0.0,64,,195.97,132,0,0
Nico Rosberg,German,2014,3.0,1.0,25.0,71,5274976.0,214.518,1,1,1
Lewis Hamilton,British,2014,9.0,2.0,18.0,71,5276908.0,215.65,1,1,1
Valtteri Bottas,Finnish,2014,2.0,3.0,15.0,71,5283148.0,214.568,1,1,1
Felipe Massa,Brazilian,2014,1.0,4.0,12.0,71,5292334.0,214.553,1,1,0
Fernando Alonso,Spanish,2014,4.0,5.0,10.0,71,5293529.0,214.527,1,1,0
Sergio Pérez,Mexican,2014,15.0,6.0,8.0,71,5303522.0,215.874,1,1,0
Kevin Magnussen,Danish,2014,6.0,7.0,6.0,71,5307007.0,214.081,1,1,0
Daniel Ricciardo,Australian,2014,5.0,8.0,4.0,71,5318498.0,213.161,1,1,0
Nico Hülkenberg,German,2014,10.0,9.0,2.0,71,5319113.0,212.882,1,1,0
Kimi Räikkönen,Finnish,2014,8.0,10.0,1.0,71,5322753.0,213.676,1,1,0
Jenson Button,British,2014,11.0,11.0,0.0,71,5325942.0,213.752,1,1,0
Pastor Maldonado,Venezuelan,2014,13.0,12.0,0.0,70,,212.791,11,0,0
Adrian Sutil,German,2014,16.0,13.0,0.0,70,,211.284,11,0,0
Romain Grosjean,French,2014,22.0,14.0,0.0,70,,210.587,11,0,0
Jules Bianchi,French,2014,18.0,15.0,0.0,69,,209.108,12,0,0
Kamui Kobayashi,Japanese,2014,19.0,16.0,0.0,69,,206.892,12,0,0
Max Chilton,British,2014,21.0,17.0,0.0,69,,208.072,12,0,0
Marcus Ericsson,Swedish,2014,20.0,18.0,0.0,69,,208.56,12,0,0
Esteban Gutiérrez,Mexican,2014,17.0,19.0,0.0,69,,210.351,12,0,0
Lewis Hamilton,British,2014,6.0,1.0,25.0,52,8812094.0,218.239,1,1,1
Valtteri Bottas,Finnish,2014,14.0,2.0,18.0,52,8842229.0,215.822,1,1,1
Daniel Ricciardo,Australian,2014,8.0,3.0,15.0,52,8858589.0,215.395,1,1,1
Jenson Button,British,2014,3.0,4.0,12.0,52,8859484.0,215.778,1,1,0
Sebastian Vettel,German,2014,2.0,5.0,10.0,52,8865958.0,217.556,1,1,0
Fernando Alonso,Spanish,2014,16.0,6.0,8.0,52,8872040.0,215.115,1,1,0
Kevin Magnussen,Danish,2014,5.0,7.0,6.0,52,8874657.0,214.919,1,1,0
Nico Hülkenberg,German,2014,4.0,8.0,4.0,52,8900786.0,215.032,1,1,0
Daniil Kvyat,Russian,2014,9.0,9.0,2.0,52,8901434.0,215.509,1,1,0
Jean-Éric Vergne,French,2014,10.0,10.0,1.0,51,,213.654,11,0,0
Sergio Pérez,Mexican,2014,7.0,11.0,0.0,51,,214.834,11,0,0
Romain Grosjean,French,2014,11.0,12.0,0.0,51,,214.393,11,0,0
Adrian Sutil,German,2014,13.0,13.0,0.0,51,,211.989,11,0,0
Jules Bianchi,French,2014,12.0,14.0,0.0,51,,212.158,11,0,0
Kamui Kobayashi,Japanese,2014,22.0,15.0,0.0,50,,209.02,12,0,0
Max Chilton,British,2014,17.0,16.0,0.0,50,,211.233,12,0,0
Pastor Maldonado,Venezuelan,2014,20.0,17.0,0.0,49,,211.412,13,0,0
Nico Rosberg,German,2014,1.0,1.0,25.0,67,5622914.0,202.543,1,1,1
Valtteri Bottas,Finnish,2014,2.0,2.0,18.0,67,5643703.0,202.056,1,1,1
Lewis Hamilton,British,2014,20.0,3.0,15.0,67,5645444.0,206.066,1,1,1
Sebastian Vettel,German,2014,6.0,4.0,12.0,67,5666928.0,201.93,1,1,0
Fernando Alonso,Spanish,2014,7.0,5.0,10.0,67,5675381.0,204.429,1,1,0
Daniel Ricciardo,Australian,2014,5.0,6.0,8.0,67,5675463.0,203.676,1,1,0
Nico Hülkenberg,German,2014,9.0,7.0,6.0,67,5687092.0,200.57,1,1,0
Jenson Button,British,2014,11.0,8.0,4.0,67,5707625.0,202.424,1,1,0
Kevin Magnussen,Danish,2014,4.0,9.0,2.0,66,,205.255,11,0,0
Sergio Pérez,Mexican,2014,10.0,10.0,1.0,66,,203.913,11,0,0
Kimi Räikkönen,Finnish,2014,12.0,11.0,0.0,66,,202.444,11,0,0
Pastor Maldonado,Venezuelan,2014,18.0,12.0,0.0,66,,200.065,11,0,0
Jean-Éric Vergne,French,2014,13.0,13.0,0.0,66,,201.113,11,0,0
Esteban Gutiérrez,Mexican,2014,16.0,14.0,0.0,66,,200.79,11,0,0
Jules Bianchi,French,2014,17.0,15.0,0.0,66,,199.539,11,0,0
Kamui Kobayashi,Japanese,2014,19.0,16.0,0.0,65,,198.711,12,0,0
Max Chilton,British,2014,21.0,17.0,0.0,65,,198.306,12,0,0
Marcus Ericsson,Swedish,2014,22.0,18.0,0.0,65,,197.842,12,0,0
Daniel Ricciardo,Australian,2014,4.0,1.0,25.0,70,6785058.0,182.103,1,1,1
Fernando Alonso,Spanish,2014,5.0,2.0,18.0,70,6790283.0,180.413,1,1,1
Lewis Hamilton,British,2014,22.0,3.0,15.0,70,6790915.0,180.494,1,1,1
Nico Rosberg,German,2014,1.0,4.0,12.0,70,6791419.0,183.981,1,1,0
Felipe Massa,Brazilian,2014,6.0,5.0,10.0,70,6814899.0,178.757,1,1,0
Kimi Räikkönen,Finnish,2014,16.0,6.0,8.0,70,6816549.0,179.257,1,1,0
Sebastian Vettel,German,2014,2.0,7.0,6.0,70,6826022.0,177.716,1,1,0
Valtteri Bottas,Finnish,2014,3.0,8.0,4.0,70,6826402.0,181.595,1,1,0
Jean-Éric Vergne,French,2014,8.0,9.0,2.0,70,6843585.0,176.97,1,1,0
Jenson Button,British,2014,7.0,10.0,1.0,70,6852338.0,176.898,1,1,0
Adrian Sutil,German,2014,11.0,11.0,0.0,70,6853227.0,177.8,1,1,0
Kevin Magnussen,Danish,2014,21.0,12.0,0.0,70,6863523.0,177.442,1,1,0
Pastor Maldonado,Venezuelan,2014,20.0,13.0,0.0,70,6869082.0,176.954,1,1,0
Daniil Kvyat,Russian,2014,10.0,14.0,0.0,69,,176.414,11,0,0
Jules Bianchi,French,2014,15.0,15.0,0.0,69,,175.468,11,0,0
Max Chilton,British,2014,18.0,16.0,0.0,69,,176.22,11,0,0
Daniel Ricciardo,Australian,2014,5.0,1.0,25.0,44,5076556.0,223.187,1,1,1
Nico Rosberg,German,2014,1.0,2.0,18.0,44,5079939.0,228.161,1,1,1
Valtteri Bottas,Finnish,2014,6.0,3.0,15.0,44,5104588.0,223.698,1,1,1
Kimi Räikkönen,Finnish,2014,8.0,4.0,12.0,44,5113371.0,221.004,1,1,0
Sebastian Vettel,German,2014,3.0,5.0,10.0,44,5128752.0,223.229,1,1,0
Jenson Button,British,2014,10.0,6.0,8.0,44,5131136.0,222.186,1,1,0
Fernando Alonso,Spanish,2014,4.0,7.0,6.0,44,5137718.0,221.413,1,1,0
Sergio Pérez,Mexican,2014,13.0,8.0,4.0,44,5140849.0,220.151,1,1,0
Daniil Kvyat,Russian,2014,11.0,9.0,2.0,44,5141903.0,220.87,1,1,0
Nico Hülkenberg,German,2014,18.0,10.0,1.0,44,5142253.0,221.934,1,1,0
Jean-Éric Vergne,French,2014,12.0,11.0,0.0,44,5148476.0,222.592,1,1,0
Kevin Magnussen,Danish,2014,7.0,12.0,0.0,44,5150818.0,220.785,1,1,0
Felipe Massa,Brazilian,2014,9.0,13.0,0.0,44,5152531.0,224.104,1,1,0
Adrian Sutil,German,2014,14.0,14.0,0.0,44,5159003.0,224.301,1,1,0
Esteban Gutiérrez,Mexican,2014,20.0,15.0,0.0,44,5167381.0,221.178,1,1,0
Max Chilton,British,2014,19.0,16.0,0.0,43,,218.785,11,0,0
Marcus Ericsson,Swedish,2014,22.0,17.0,0.0,43,,217.553,11,0,0
Jules Bianchi,French,2014,16.0,18.0,0.0,39,,216.717,6,0,0
Lewis Hamilton,British,2014,1.0,1.0,25.0,53,4750236.0,236.975,1,1,1
Nico Rosberg,German,2014,2.0,2.0,18.0,53,4753411.0,236.432,1,1,1
Felipe Massa,Brazilian,2014,4.0,3.0,15.0,53,4775262.0,236.068,1,1,1
Valtteri Bottas,Finnish,2014,3.0,4.0,12.0,53,4791022.0,235.49,1,1,0
Daniel Ricciardo,Australian,2014,9.0,5.0,10.0,53,4800545.0,235.413,1,1,0
Sebastian Vettel,German,2014,8.0,6.0,8.0,53,4810201.0,233.952,1,1,0
Sergio Pérez,Mexican,2014,10.0,7.0,6.0,53,4812754.0,234.042,1,1,0
Jenson Button,British,2014,6.0,8.0,4.0,53,4813299.0,233.68,1,1,0
Kimi Räikkönen,Finnish,2014,11.0,9.0,2.0,53,4813771.0,234.476,1,1,0
Kevin Magnussen,Danish,2014,5.0,10.0,1.0,53,4816407.0,233.58,1,1,0
Daniil Kvyat,Russian,2014,21.0,11.0,0.0,53,4821420.0,235.684,1,1,0
Nico Hülkenberg,German,2014,13.0,12.0,0.0,53,4822842.0,233.363,1,1,0
Jean-Éric Vergne,French,2014,12.0,13.0,0.0,53,4823329.0,234.005,1,1,0
Pastor Maldonado,Venezuelan,2014,16.0,14.0,0.0,52,,232.091,11,0,0
Adrian Sutil,German,2014,14.0,15.0,0.0,52,,233.34,11,0,0
Romain Grosjean,French,2014,17.0,16.0,0.0,52,,231.506,11,0,0
Kamui Kobayashi,Japanese,2014,18.0,17.0,0.0,52,,229.784,11,0,0
Jules Bianchi,French,2014,19.0,18.0,0.0,52,,230.386,11,0,0
Esteban Gutiérrez,Mexican,2014,15.0,19.0,0.0,51,,233.147,12,0,0
Marcus Ericsson,Swedish,2014,22.0,20.0,0.0,51,,231.001,12,0,0
Lewis Hamilton,British,2014,1.0,1.0,25.0,60,7204795.0,165.137,1,1,1
Sebastian Vettel,German,2014,4.0,2.0,18.0,60,7218329.0,162.052,1,1,1
Daniel Ricciardo,Australian,2014,3.0,3.0,15.0,60,7219068.0,161.98,1,1,1
Fernando Alonso,Spanish,2014,5.0,4.0,12.0,60,7220184.0,162.636,1,1,0
Felipe Massa,Brazilian,2014,6.0,5.0,10.0,60,7246956.0,160.959,1,1,0
Jean-Éric Vergne,French,2014,12.0,6.0,8.0,60,7261596.0,162.895,1,1,0
Sergio Pérez,Mexican,2014,15.0,7.0,6.0,60,7263833.0,162.793,1,1,0
Kimi Räikkönen,Finnish,2014,7.0,8.0,4.0,60,7265436.0,161.545,1,1,0
Nico Hülkenberg,German,2014,13.0,9.0,2.0,60,7266456.0,161.703,1,1,0
Kevin Magnussen,Danish,2014,9.0,10.0,1.0,60,7267025.0,163.33,1,1,0
Valtteri Bottas,Finnish,2014,8.0,11.0,0.0,60,7269860.0,162.058,1,1,0
Pastor Maldonado,Venezuelan,2014,18.0,12.0,0.0,60,7271710.0,161.059,1,1,0
Romain Grosjean,French,2014,16.0,13.0,0.0,60,7272824.0,160.591,1,1,0
Daniil Kvyat,Russian,2014,10.0,14.0,0.0,60,7276803.0,163.151,1,1,0
Marcus Ericsson,Swedish,2014,22.0,15.0,0.0,60,7298983.0,157.985,1,1,0
Jules Bianchi,French,2014,19.0,16.0,0.0,60,7299338.0,160.598,1,1,0
Max Chilton,British,2014,21.0,17.0,0.0,59,,160.218,11,0,0
Lewis Hamilton,British,2014,2.0,1.0,25.0,44,6703021.0,187.322,1,1,1
Nico Rosberg,German,2014,1.0,2.0,18.0,44,6712201.0,185.739,1,1,1
Sebastian Vettel,German,2014,9.0,3.0,15.0,44,6732143.0,186.795,1,1,1
Daniel Ricciardo,Australian,2014,6.0,4.0,12.0,44,6741839.0,186.269,1,1,0
Jenson Button,British,2014,8.0,5.0,10.0,44,6770571.0,187.119,1,1,0
Valtteri Bottas,Finnish,2014,3.0,6.0,8.0,44,6816794.0,183.213,1,1,0
Felipe Massa,Brazilian,2014,4.0,7.0,6.0,44,6818147.0,184.267,1,1,0
Nico Hülkenberg,German,2014,13.0,8.0,4.0,44,6818969.0,185.306,1,1,0
Jean-Éric Vergne,French,2014,20.0,9.0,2.0,44,6830659.0,184.086,1,1,0
Sergio Pérez,Mexican,2014,11.0,10.0,1.0,43,,184.095,11,0,0
Daniil Kvyat,Russian,2014,12.0,11.0,0.0,43,,183.345,11,0,0
Kimi Räikkönen,Finnish,2014,10.0,12.0,0.0,43,,185.946,11,0,0
Esteban Gutiérrez,Mexican,2014,15.0,13.0,0.0,43,,181.198,11,0,0
Kevin Magnussen,Danish,2014,7.0,14.0,0.0,43,,184.17,11,0,0
Romain Grosjean,French,2014,16.0,15.0,0.0,43,,181.308,11,0,0
Pastor Maldonado,Venezuelan,2014,22.0,16.0,0.0,43,,182.256,11,0,0
Marcus Ericsson,Swedish,2014,17.0,17.0,0.0,43,,182.309,11,0,0
Max Chilton,British,2014,21.0,18.0,0.0,43,,179.486,11,0,0
Kamui Kobayashi,Japanese,2014,19.0,19.0,0.0,43,,180.776,11,0,0
Jules Bianchi,French,2014,18.0,20.0,0.0,41,,180.24,3,0,0
Adrian Sutil,German,2014,14.0,21.0,0.0,40,,180.601,3,0,0
Lewis Hamilton,British,2014,1.0,1.0,25.0,53,5510744.0,207.2,1,1,1
Nico Rosberg,German,2014,2.0,2.0,18.0,53,5524401.0,207.703,1,1,1
Valtteri Bottas,Finnish,2014,3.0,3.0,15.0,53,5528169.0,208.658,1,1,1
Jenson Button,British,2014,4.0,4.0,12.0,53,5540978.0,206.472,1,1,0
Kevin Magnussen,Danish,2014,11.0,5.0,10.0,53,5564360.0,204.245,1,1,0
Fernando Alonso,Spanish,2014,7.0,6.0,8.0,53,5570760.0,206.038,1,1,0
Daniel Ricciardo,Australian,2014,6.0,7.0,6.0,53,5572556.0,204.296,1,1,0
Sebastian Vettel,German,2014,10.0,8.0,4.0,53,5576929.0,205.133,1,1,0
Kimi Räikkönen,Finnish,2014,8.0,9.0,2.0,53,5589621.0,204.556,1,1,0
Sergio Pérez,Mexican,2014,12.0,10.0,1.0,53,5590811.0,204.547,1,1,0
Felipe Massa,Brazilian,2014,18.0,11.0,0.0,53,5591621.0,204.636,1,1,0
Nico Hülkenberg,German,2014,17.0,12.0,0.0,53,5592053.0,205.023,1,1,0
Jean-Éric Vergne,French,2014,9.0,13.0,0.0,53,5608039.0,205.293,1,1,0
Daniil Kvyat,Russian,2014,5.0,14.0,0.0,52,,206.355,11,0,0
Esteban Gutiérrez,Mexican,2014,13.0,15.0,0.0,52,,202.284,11,0,0
Adrian Sutil,German,2014,14.0,16.0,0.0,52,,202.777,11,0,0
Romain Grosjean,French,2014,15.0,17.0,0.0,52,,201.537,11,0,0
Pastor Maldonado,Venezuelan,2014,21.0,18.0,0.0,52,,202.372,11,0,0
Marcus Ericsson,Swedish,2014,16.0,19.0,0.0,51,,202.471,12,0,0
Lewis Hamilton,British,2014,2.0,1.0,25.0,56,6004785.0,194.712,1,1,1
Nico Rosberg,German,2014,1.0,2.0,18.0,56,6009099.0,194.706,1,1,1
Daniel Ricciardo,Australian,2014,5.0,3.0,15.0,56,6030345.0,193.004,1,1,1
Felipe Massa,Brazilian,2014,4.0,4.0,12.0,56,6031709.0,192.741,1,1,0
Valtteri Bottas,Finnish,2014,3.0,5.0,10.0,56,6035777.0,193.617,1,1,0
Fernando Alonso,Spanish,2014,6.0,6.0,8.0,56,6100016.0,195.585,1,1,0
Sebastian Vettel,German,2014,18.0,7.0,6.0,56,6100519.0,195.768,1,1,0
Kevin Magnussen,Danish,2014,7.0,8.0,4.0,56,6105467.0,190.309,1,1,0
Jean-Éric Vergne,French,2014,14.0,10.0,1.0,56,6113648.0,190.504,1,1,0
Pastor Maldonado,Venezuelan,2014,10.0,9.0,2.0,56,6112655.0,191.187,1,1,0
Romain Grosjean,French,2014,16.0,11.0,0.0,55,,190.03,11,0,0
Jenson Button,British,2014,12.0,12.0,0.0,55,,190.367,11,0,0
Kimi Räikkönen,Finnish,2014,8.0,13.0,0.0,55,,192.897,11,0,0
Esteban Gutiérrez,Mexican,2014,15.0,14.0,0.0,55,,192.676,11,0,0
Daniil Kvyat,Russian,2014,17.0,15.0,0.0,55,,195.171,11,0,0
Nico Rosberg,German,2014,1.0,1.0,25.0,71,5402555.0,210.711,1,1,1
Lewis Hamilton,British,2014,2.0,2.0,18.0,71,5404012.0,210.895,1,1,1
Felipe Massa,Brazilian,2014,3.0,3.0,15.0,71,5443586.0,209.341,1,1,1
Jenson Button,British,2014,5.0,4.0,12.0,71,5451213.0,209.629,1,1,0
Sebastian Vettel,German,2014,6.0,5.0,10.0,71,5453975.0,209.576,1,1,0
Fernando Alonso,Spanish,2014,8.0,6.0,8.0,71,5464461.0,208.744,1,1,0
Kimi Räikkönen,Finnish,2014,10.0,7.0,6.0,71,5466285.0,206.934,1,1,0
Nico Hülkenberg,German,2014,12.0,8.0,4.0,71,5466489.0,210.4,1,1,0
Kevin Magnussen,Danish,2014,7.0,9.0,2.0,71,5472640.0,208.097,1,1,0
Valtteri Bottas,Finnish,2014,4.0,10.0,1.0,70,,208.98,11,0,0
Daniil Kvyat,Russian,2014,17.0,11.0,0.0,70,,209.219,11,0,0
Pastor Maldonado,Venezuelan,2014,16.0,12.0,0.0,70,,207.357,11,0,0
Jean-Éric Vergne,French,2014,15.0,13.0,0.0,70,,207.457,11,0,0
Esteban Gutiérrez,Mexican,2014,11.0,14.0,0.0,70,,207.177,11,0,0
Sergio Pérez,Mexican,2014,18.0,15.0,0.0,70,,208.08,11,0,0
Adrian Sutil,German,2014,13.0,16.0,0.0,70,,207.29,11,0,0
Romain Grosjean,French,2014,14.0,17.0,0.0,63,,209.428,18,0,0
Lewis Hamilton,British,2014,2.0,1.0,50.0,55,5942619.0,189.342,1,1,1
Felipe Massa,Brazilian,2014,4.0,2.0,36.0,55,5945195.0,190.738,1,1,1
Valtteri Bottas,Finnish,2014,3.0,3.0,30.0,55,5971499.0,189.113,1,1,1
Daniel Ricciardo,Australian,2014,20.0,4.0,24.0,55,5979856.0,191.341,1,1,0
Jenson Button,British,2014,6.0,5.0,20.0,55,6002953.0,187.32,1,1,0
Nico Hülkenberg,German,2014,12.0,6.0,16.0,55,6004767.0,189.024,1,1,0
Sergio Pérez,Mexican,2014,11.0,7.0,12.0,55,6013679.0,188.968,1,1,0
Sebastian Vettel,German,2014,19.0,8.0,8.0,55,6014664.0,189.427,1,1,0
Fernando Alonso,Spanish,2014,8.0,9.0,4.0,55,6028432.0,186.126,1,1,0
Kimi Räikkönen,Finnish,2014,7.0,10.0,2.0,55,6030439.0,185.586,1,1,0
Kevin Magnussen,Danish,2014,9.0,11.0,0.0,55,6032995.0,187.171,1,1,0
Jean-Éric Vergne,French,2014,10.0,12.0,0.0,55,6034566.0,189.186,1,1,0
Romain Grosjean,French,2014,18.0,13.0,0.0,54,,185.31,11,0,0
Nico Rosberg,German,2014,1.0,14.0,0.0,54,,187.092,11,0,0
Esteban Gutiérrez,Mexican,2014,14.0,15.0,0.0,54,,185.652,11,0,0
Adrian Sutil,German,2014,13.0,16.0,0.0,54,,185.98,11,0,0
Will Stevens,British,2014,17.0,17.0,0.0,54,,184.453,11,0,0
Lewis Hamilton,British,2015,1.0,1.0,25.0,58,5514067.0,209.915,1,1,1
Nico Rosberg,German,2015,2.0,2.0,18.0,58,5515427.0,209.577,1,1,1
Sebastian Vettel,German,2015,4.0,3.0,15.0,58,5548590.0,208.74,1,1,1
Felipe Massa,Brazilian,2015,3.0,4.0,12.0,58,5552263.0,208.144,1,1,0
Felipe Nasr,Brazilian,2015,10.0,5.0,10.0,58,5609216.0,206.137,1,1,0
Daniel Ricciardo,Australian,2015,6.0,6.0,8.0,57,,205.726,11,0,0
Nico Hülkenberg,German,2015,13.0,7.0,6.0,57,,207.576,11,0,0
Marcus Ericsson,Swedish,2015,15.0,8.0,4.0,57,,208.505,11,0,0
Carlos Sainz,Spanish,2015,7.0,9.0,2.0,57,,205.56,11,0,0
Sergio Pérez,Mexican,2015,14.0,10.0,1.0,57,,207.601,11,0,0
Jenson Button,British,2015,16.0,11.0,0.0,56,,204.534,12,0,0
Sebastian Vettel,German,2015,2.0,1.0,25.0,56,6065793.0,193.501,1,1,1
Lewis Hamilton,British,2015,1.0,2.0,18.0,56,6074362.0,193.501,1,1,1
Nico Rosberg,German,2015,3.0,3.0,15.0,56,6078103.0,195.516,1,1,1
Kimi Räikkönen,Finnish,2015,11.0,4.0,12.0,56,6119615.0,191.644,1,1,0
Valtteri Bottas,Finnish,2015,8.0,5.0,10.0,56,6136202.0,191.71,1,1,0
Felipe Massa,Brazilian,2015,7.0,6.0,8.0,56,6139379.0,191.891,1,1,0
Max Verstappen,Dutch,2015,6.0,7.0,6.0,56,6163555.0,190.81,1,1,0
Carlos Sainz,Spanish,2015,15.0,8.0,4.0,55,,189.132,11,0,0
Daniil Kvyat,Russian,2015,5.0,9.0,2.0,55,,190.929,11,0,0
Daniel Ricciardo,Australian,2015,4.0,10.0,1.0,55,,189.482,11,0,0
Romain Grosjean,French,2015,10.0,11.0,0.0,55,,190.386,11,0,0
Felipe Nasr,Brazilian,2015,16.0,12.0,0.0,55,,192.054,11,0,0
Sergio Pérez,Mexican,2015,14.0,13.0,0.0,55,,189.423,11,0,0
Nico Hülkenberg,German,2015,13.0,14.0,0.0,55,,190.368,11,0,0
Roberto Merhi,Spanish,2015,19.0,15.0,0.0,53,,183.004,13,0,0
Lewis Hamilton,British,2015,1.0,1.0,25.0,56,5982008.0,191.996,1,1,1
Nico Rosberg,German,2015,2.0,2.0,18.0,56,5982722.0,191.328,1,1,1
Sebastian Vettel,German,2015,3.0,3.0,15.0,56,5984996.0,190.487,1,1,1
Kimi Räikkönen,Finnish,2015,6.0,4.0,12.0,56,5985843.0,190.472,1,1,0
Felipe Massa,Brazilian,2015,4.0,5.0,10.0,56,5990552.0,191.013,1,1,0
Valtteri Bottas,Finnish,2015,5.0,6.0,8.0,56,5991893.0,190.426,1,1,0
Romain Grosjean,French,2015,8.0,7.0,6.0,56,6001016.0,190.272,1,1,0
